题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
辅助量化投资 ChatGPT加速金融科技智能化,杨皖玉,中国证券报,2023-03-30,报纸,0,0,近日，GPT-4再次引爆市场，不少投资者好奇，能否用ChatGPT来做量化投资，让人工智能来炒股。中国证券报记者第一时间采访到多位量化人士了解到，对于量化投资，ChatGPT主要可以提高其中基础代码编程部分的效率，并非是投资策略的研发替代。 此外，基于金融行业特有的行业属性......,量化投资; 语言模型; 投资策略; ChatGPT;
ChatGPT时代，翻译如何创造新的语言和新的文学？,何晶,文学报,2023-03-30,报纸,0,0,世界文学背景下的中国文学，中国文学映衬下的世界文学，共同构建了文学想象世界与人类精神家园。自五四以来，文学翻译深刻地影响了现代文学的汉语和汉语的文学。日前在南京举行的首届中国青年文学翻译家论坛以“创造文学的汉语和汉语的文学”为题，某种意义上，正是回到了中......,ChatGPT;
奋达科技引入战投格力集团并开展合作 ChatGPT将掀起智能家居迭代浪潮？,张军兵; 丁蓉,证券日报,2023-03-29,报纸,0,198,3月28日，奋达科技公告称，公司已与格力集团签订《战略合作框架协议》，双方拟在智能制造、业务开拓、产业生态等方面展开互利合作。 为深化合作关系，格力集团旗下的格力金投还与奋达科技签署了《股份转让协议》，拟受让奋达科技控股股东肖奋持有的9123.34万股奋达科技股份......,ChatGPT; 智能家居;
ChatGPT技术潜在的政治安全风险,吉磊;李大琨,中国社会科学报,2023-03-29,报纸,0,112,2022年底，OpenAI 推出了新一代的人工智能大语言模型ChatGPT，成为全球用户迅速破亿的现象级应用。相比传统人工智能技术，以ChatGPT为代表的大模型表现出强大的语言理解交互能力、多领域内容生成能力、快速进化的涌现能力以及弱人工智能向强人工智能持续迈进的前景，引起了各......,ChatGPT; 安全风险; 决策对象; 语言模型; 技术垄断; 模型架构; 公众意见;
人工智能的神话：ChatGPT与超越的数字劳动“主体”之辨 网络首发,曹克亮,长白学刊,2023-03-28 11:06,期刊,0,2662,ChatGPT展现出了强大的语言理解和文本生成能力，通过自我训练和深度学习实现了智能水平的超越性升级。ChatGPT所拥有的机器语言逻辑具备集成系统性知识和创新性劳动的可能基础。一个崭新的、超越的数字劳动新“主体”问题和劳动替代问题再次引发讨论。ChatGPT具有语言逻辑能力超越性、人机交互超越性、价值生成超越性的新特征，不论是作为马克思“器官”意义的机器还是作为斯蒂格勒意义上的“一般器官学”的数字第三持存，ChatGPT都将伴随人类智能进化和劳动进化全过程。从这一意义而言，ChatGPT的诞生都将是意义重大的“存在论”事件。,ChatGPT; 人工智能; 数字劳动; 智能主体; 器官;
从ChatGPT看生成式AI对情报学研究与实践的影响,曹树金; 曹茹烨,现代情报,2023-03-28,期刊,0,1260,[目的/意义]ChatGPT的出现，引领生成式AI迅速渗透至各行各业，重塑产业形态。在此背景下，情报学也将不可避免地受到极大影响。探讨生成式AI驱动下的情报学研究与实践走向，旨在为情报学更好地迎接AI变革带来的机遇与挑战提供参考。[方法/过程]首先，从研究问题、数据源、研究范式3个角度讨论生成式AI对情报学研究的影响；其次，从综合性知识服务、学术信息服务、决策情报服务与社会信息服务4个层面，深入分析生成式AI将为情报实践工作带来的变化；最后，结合ChatGPT的局限性，讨论了情报学在融合生成式AI时应考量的问题，以及情报学可做的贡献。[结果/结论]生成式AI很可能会给情报学带来巨大的冲击，但如果应对得当，就能够促进情报学的提升，创新情报服务模式。情报学应积极拥抱新一代人工智能，探索与生成式AI交叉融合的路径，但与此同时需保持客观审慎的态度。,ChatGPT; 生成式AI; 情报学研究; 情报实践;
ChatGPT会是大模型商业化的火炬吗？,张贺飞,大数据时代,2023-03-28,期刊,0,0,<正>ChatGPT（人工智能技术驱动的自然语言处理工具）走红的速度，显然超过了许多人的预期。即使是在中文互联网上，和ChatGPT有关的报道、讨论，也早已超过了其他科技概念，甚至萌生出了“ChatGPT概念股”的说法，不少与AI、大模型、NLP相关的中概股，短期内的涨幅“意外”达到了50%以上。每一次有“科技大事件”上演时，都有人蠢蠢欲动，有人借势起风，ChatGPT掀起的浪潮似乎也是如此。可当我们在讨论ChatGPT的时候，到底在讨论什么？颠覆式创新的技术洗礼，抑或是对人工智能前景的乐观，还是在潜移默化中被有心人带了风向？厘清这些问题的答案，远比讨论ChatGPT本身更有价值。,无
大厂抢做ChatGPT，百度能否“狂飙”？,周文斌,大数据时代,2023-03-28,期刊,0,0,<正>ChatGPT席卷全球，在中国叠加出了一个更强冲击波。如今，从市值千亿的互联网企业高管，到路边卖菜的大爷大妈，大家都乐此不疲的在谈论ChatGPT，比如事前让它帮忙“算一卦”，或者聊聊谁将被优先替代。用网友的话说，ChatGPT出现之后，就像村里来了个免费算命的。当然，要说通用人工智能取代大部分人类的工作那肯定还比较遥远，但ChatGPT的出现仍然在科技圈扔下了一枚“原子弹”。,无
训练ChatGPT模型不付钱？文字版权商要与OpenAI法院见,文巧,每日经济新闻,2023-03-28,报纸,0,205,自ChatGPT风靡全球后，AI版权问题一直是一个担忧。AI模型的训练需要大量数据和内容，但其中许多有版权归属，AI公司是否该为使用这些内容付费，成为近来国外争论不休的一个焦点。 据《华尔街日报》3月22日报道，拥有《纽约邮报》、《巴伦周刊》《华尔街日报》等的美国新闻集......,版权保护; OpenAI; ChatGPT; 《华尔街日报》; 新闻集团; 集体诉讼;
ChatGPT真的“善解人意”吗？,吴双,人民邮电,2023-03-28,报纸,0,425,简单易用的“聊天”式交互界面、更加贴近人类的“思维模式”、能写诗会编程的强大综合能力……让大规模预训练语言模型ChatGPT 一经发布便受到各行各业的关注。 ChatGPT的参数规模已达千亿级别，但模型越大就越能“理解”人类语义吗？AI大模型的本质是什么？针对以上问题，《......,钟义信; 人工智能; ChatGPT; 语言模型;
ChatGPT专用GPU提速10倍……英伟达GTC大会还有哪些看点？,文巧,每日经济新闻,2023-03-28,报纸,0,92,如果要问，除了OpenAI和微软之外，谁是ChatGPT引领的人工智能（AI）革命中最大的赢家？毫无疑问，英伟达算得上一个。凭借全球领先的图形处理单元（GPU），该公司走到了AI舞台的中央。 3月21日晚间，英伟达CEO黄仁勋在2023年GTC开发者大会上发表了主题演讲，介绍了英伟达在AI......,黄仁勋; iPhone; 语言模型; 数据中心业务; 计算机视觉; 加速计算; GPU; 超大规模; 初创公司; 第四季度; 服务器; GTC; ChatGPT;
ChatGPT-4的推理能力还未达到预期,许子皓; 沈丛,中国电子报,2023-03-28,报纸,0,363,3月23日凌晨，英伟达创始人兼CEO黄仁勋与OpenAI联合创始人兼首席科学家伊尔亚·苏茨克维针对ChatGPT进行了深入探讨。伊尔亚·苏茨克维指出，与之前的版本相比，ChatGPT-4最大的提升在于更强大的神经网络功能，它能通过逻辑推理对未来进行预测。但ChatGPT-4目前的推理能力还没......,推理能力; 黄仁勋; 神经网络; GPT; ChatGPT-4; 多模态学习; 语言模型; 数据集; 推理小说;
深度合成治理的逻辑更新与体系迭代——ChatGPT等生成型人工智能治理的中国路径 网络首发,张凌寒,法律科学(西北政法大学学报),2023-03-27 16:18,期刊,0,1969,以Deepfake、ChatGPT、元宇宙等为代表的深度合成技术与应用场景，极大地改变了信息获取、人机交互的方式，并成为未来数字空间的基础性技术。我国的深度合成治理已经走在世界前列，但仍主要停留在算法治理衍生出的信息安全层面，偏重服务应用监管而底层技术治理不足，偏重监管服务提供者但监管技术提供者尚不充分，数据与场景分级分类标准繁杂但并未形成有机体系。深度合成治理应在算法治理基础上延伸迭代，将深度合成作为人工智能治理的专门领域，同时通过顶层设计推进基础性人工智能立法，既保障急用先行，又可探索并形成通用人工智能立法的经验。既应发挥中国既有的深度合成治理优势，根据生成型人工智能技术特点更新监管逻辑，基于生成型人工智能技术的通用性实施全链条治理；同时还需立足现行法规中分级分类治理架构，结合技术、产业和应用建立有机体系和设置具体规则，以形成在全球更具影响力的深度合成治理法律制度体系。,深度合成; 生成型人工智能; ChatGPT; 分级分类标准; 技术治理;
ChatGPT爆火 将加速算力基础设施建设,方正梁,人民邮电,2023-03-27,报纸,0,203,编者按：算力基础设施作为各个行业信息系统运行的算力载体，已成为经济社会运行不可或缺的关键基础设施，在数字经济发展中扮演着至关重要的角色。前不久，在国新办举行的“权威部门话开局”新闻发布会上，工信部表示将研究制定算力基础设施发展行动计划。 近来，ChatGPT等相......,数据中心; 基础设施建设; 人工智能; ChatGPT;
ChatGPT火爆出圈 人工智能赋能银行迈入新时代,张漫游,中国经营报,2023-03-27,报纸,0,452,人工智能（AI）技术并非新鲜事物，但ChatGPT和“文心一言”作为人工智能通用大模型横空出世，掀起了人工智能应用的新一轮浪潮。 此前，人工智能运用的都是专用人工智能模型，往往只能在具体的领域内产生一定的效果。而ChatGPT代表了人工智能通用大模型的最新进展，显示了大......,人工智能; ChatGPT;
对话梁正:为什么ChatGPT创新没发生在中国？,宋笛; 郑淯心,经济观察报,2023-03-27,报纸,0,0,"编者按:现在,让我们把聚光灯对准中国基础学科的研究者——数学家、化学家或者人类基因的研究者。 我们希望能够抛开科技报道对巨头公司和创始人个人生活事无巨细的关注,回归到科研最基本的单元:科研者。 我们称之为“赛先生说”,我们将以系列报道的形式展现他们的工作、生活......",人工智能领域; ChatGPT; 机器视觉; 应用场景; 经济观察报; 论文数量; 底层架构;
