题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
百度版ChatGPT三月对公众开放 股价昨日涨超15%,刘佳,第一财经日报,2023-02-08,报纸,0,45,上周，一条百度将于3月在中国推出类似ChatGPT的AI聊天机器人的传闻，令百度股价一度涨超5%。2月7日，百度方面向第一财经记者确认，该项目名字确定为文心一言，英文名ERNIE Bot，3月份完成内测，面向公众开放。截至当日收盘，百度港股价格上涨15.3%至162.5港元。 百度方面人......,ChatGPT;
ChatGPT风口A股镜像,雷晨,21世纪经济报道,2023-02-08,报纸,0,82,作为史上用户增长速度最快的消费级应用，ChatGPT近期引发全球市场的狂欢。资本市场上，ChatGPT引起投资者高度关注，相关概念股股价纷纷“拔地而起”。 2月7日，多位受访专家对记者表示，长期来看，ChatGPT具有广泛的商业化前景，但短期而言，ChatGPT的商业化落地仍需较长时......,概念股; 上市公司; 汉王科技; ChatGPT;
谷歌百度火速入局 类ChatGPT三足鼎立？,魏蔚,北京商报,2023-02-08,报纸,0,114,同一天，谷歌和百度的类ChatGPT项目先后曝光。北京时间2月7日，谷歌CEO桑达尔·皮查伊宣布，谷歌计划推出一款聊天机器人Bard，与OpenAI颇受欢迎的ChatGPT竞争，这一产品的功能与传闻中谷歌正在测试的“Apprentice Bard”聊天机器人十分相似，工程师认为Bard“反应非常像人类......,ChatGPT;
ChatGPT爆红 AI大规模商用离我们还有多远？,邢萌,证券日报,2023-02-08,报纸,0,263,上线不到一周日活用户破百万，2个月破亿……AI聊天机器人ChatGPT火爆全球，一时间成为现象级消费类AI应用。 ChatGPT有望打开千行百业的海量应用场景，引发AI产业变革。微软、谷歌等科技巨头纷纷下场，抢先布局AI新赛道。同时，近期ChatGPT开启商业变现，推出付费订阅版本，......,聊天机器人; ChatGPT; 人工智能; 陈晓华;
对标ChatGPT，百度将上线“文心一言”,倪浩; 沈维多,环球时报,2023-02-08,报纸,0,185,中国互联网企业百度7日向《环球时报》记者证实，其对标目前流行的人工智能聊天机器人ChatGPT的项目“文心一言”，将在今年3月份完成内测后向公众开放。ChatGPT横空出世引发AI（人工智能）业界新一轮的竞争风潮。谷歌、微软等科技巨头都在加速布局以抢占先机。 百度7日对《环......,人工智能; ChatGPT;
ChatGPT正掀起一场技术革命,俞陶然,解放日报,2023-02-08,报纸,0,648,虽然大多数人尚未用过，但在国内介绍ChatGPT的文章已有很多。有些作者认为它是人工智能领域的革命性产品，将改变人们的学习和工作方式；也有些作者觉得它的能力有点言过其实，自动生成的报告、论文、诗歌等作品水平一般。对此，复旦大学计算机科学技术学院教授、自然语言处理......,语言模型; 人工智能系统; 技术革命; ChatGPT; 自然语言处理; 数据训练; 参数量; 机器人; 城市群; 研发团队;
ChatGPT大热，将给世界带来什么,张全; 何贝贝,解放日报,2023-02-08,报纸,0,502,能“更通人性”地与用户聊天，可按要求写诗歌和情书，甚至写代码和修改编程漏洞也不在话下……连日来，微软公司推出的“聊天生成预训练转换器（ChatGPT）”火爆全网，上线才2个月就用户破亿。6日，谷歌宣布推出名为“学徒巴德（Bard）”的人工智能（AI）工具，欲与ChatGPT一......,人工智能; ChatGPT; 语言模型;
中国版ChatGPT来了 百度“文心一言”3月对外开放,可杨;王晶;陈鹏丽;杨煜,每日经济新闻,2023-02-08,报纸,0,315,2月7日，《每日经济新闻》记者自百度方面获悉，百度已投入开发类似ChatGPT的相关技术，该项目名字确定为“文心一言”，英文名“ERNIE Bot”，3月份完成内测，面向公众开放。 ChatGPT横空出世迅速引起外界关注。推出仅两个月后，今年1月末，其月活用户已经突破了1亿，成为史......,汉王科技; NLP; 概念股; ChatGPT; 科大讯飞;
强蹭ChatGPT 奥飞娱乐涨停业绩却堪忧,马换换,北京商报,2023-02-08,报纸,0,44,“不务正业、蹭热点出货、又来忽悠……”这是奥飞娱乐（002292）投资者对公司的评价。近期，ChatGPT概念股成为了市场争相抢购的“香饽饽”，“眼红”的奥飞娱乐又开始借机“讲故事”。 ChatGPT的成功出圈让人工智能再度火了一把，拥有图灵机器人产品的北京光年无限科技有限......,互动平台; 北京商报; 投资者; ChatGPT;
ChatGPT概念股持续走高 有基金经理称暂不会下重注,徐宇,第一财经日报,2023-02-08,报纸,0,31,A股ChatGPT概念继续走热。截至2月7日收盘，包括神思电子（300479.SZ）、海天瑞声（688787.SH）、神州泰岳（30002.SZ）等6只相关概念股涨幅在10%以上。 在此之前，主营AI算法和人机协同操作系统研发的云从科技（688327.SH）与主营AI训练数据研发设计的海天瑞声，在节后开市短......,概念股; 基金经理; ChatGPT; 汉王科技;
该拿什么来面对ChatGPT,林子璐,解放日报,2023-02-08,报纸,0,357,什么是ChatGPT？不用点开搜索引擎，它自己就能回答你，“我是一个大型语言模型，接受过大量文本数据的训练，这使我能够对各种各样的输入生成类似人类的反应。当你问我一个问题时，我用我的文本数据训练和算法生成与你的问题相关的回答，并用一种听起来自然的方式写出来。我尽......,人工智能技术; ChatGPT; 文本数据;
“国产版ChatGPT”即将亮相 国内外厂商加速抢滩AIGC,杨清清; 赵宇彤,21世纪经济报道,2023-02-08,报纸,0,226,自去年年底以来大热的ChatGPT，也在迎来越来越多的竞争者。 2月7日，21世纪经济报道记者从百度方面获悉，百度内部正在进行ChatGPT竞品的上线冲刺，该项目名字确定为文心一言，英文名ERNIE Bot。项目将于3月份完成内测，并面向公众开放。 无独有偶，谷歌也在近期密集披露“......,百度搜索; 李彦宏; 谷歌公司; 人工智能技术; ChatGPT;
宝盈人工智能股票基金“搭错车”,李沛沛,每日经济新闻,2023-02-09,报纸,0,51,近日，ChatGPT在全球火热，A股市场上的ChatGPT和AIGC概念也被引爆，相关个股受到各路资金追捧，重仓基金的净值也随之出现上涨。 乘着这阵东风，多只人工智能主题基金今年的净值涨幅已超过15%，超过10%的也不在少数，为持有人带来了可观的收益。而《每日经济新闻》记者发现，......,股票基金; 第一大; 人工智能; 重仓股; 概念股;
ChatGPT搅动AI芯片“春水”,张赛男,21世纪经济报道,2023-02-09,报纸,0,126,ChatGPT成为最近资本市场最大的热点，引发相关概念股狂飙，2月8日，概念股汉王科技盘中继续拉升。 除了汉王科技，近日，云从科技、神思电子、天娱数科、三六零、视觉中国、壹网壹创等均有所异动。而从这些公司所处产业链不难发现，软硬件系统构成了AIGC（Artificial Intelli......,GPU; 汉王科技; 概念股; 语言模型; 云计算产业; ChatGPT;
未来，人工智能将怎样改变世界,张宣; 蔡姝雯; 程晓琳; 顾星欣,新华日报,2023-02-09,报纸,0,397,近日，一款功能强大的AI对话机器人ChatGPT成为全球热议话题。人工智能技术的最新进展让人们惊叹的同时，也让“机器取代人脑”“人工智能会不会造成失业潮”等疑问再次出现在人们视野。 目前，我国、我省这方面研究如何？飞速发展的AI技术革新，将给人们、企业带来什么样的影......,人工智能; 机器人; 人机对话技术; 人工智能领域; 改变世界;
ChatGPT带火AIGC赛道 AI芯片提供商寒武纪却面临大考,张宝莲,每日经济新闻,2023-02-09,报纸,0,284,2023年开年，在科技圈、资本圈，ChatGPT热度飙升，这款聊天机器人程序上线仅2个月，就获得了上亿活跃用户。 智能芯片是针对人工智能领域设计的芯片，为人工智能应用提供所需的基础算力，是支撑智能产业发展的核心物质载体。1月30日~2月7日，AI芯片提供商寒武纪-U（SH688256......,芯片提供商; 芯片产品; 寒武纪; 人工智能领域; 智能芯片; ChatGPT;
发挥知识创造能力 着重创新模式培养,李蕾,解放日报,2023-02-09,报纸,0,313,ChatGPT正在掀起一股新的人工智能热潮。 最近大“火”的ChatGPT，获得微软巨额投资。不少商界大佬也纷纷夸赞ChatGPT。马斯克表示，“ChatGPT很惊人，我们离强大到危险的人工智能不远了”。微软CEO纳德拉说，“AIGC堪比工业革命!微软将全线接入ChatGPT”。美国数字媒体公司Bu......,人工智能; 创新创业教育; 语言模型; 强化学习;
生成式AI步入崛起期？,张弛,金融时报,2023-02-09,报纸,0,172,经过最近各方消息铺天盖地地轰炸，很难说还有年轻人没听过ChatGPT和AIGC（人工智能生成内容），更别提那些对市场动向异常敏锐的投资机构了。 “去年11月底，ChatGPT刚推出便成为焦点，虽然后来大家普遍感觉相关报道少了，但其实到今年1月底，ChatGPT的月活用户就已经突破1亿......,人工智能; 生成式;
ChatGPT概念股不断扩容 谨防上市公司蹭热点,李乔宇; 许林艳,证券日报,2023-02-08,报纸,0,147,自年初开市以来，ChatGPT热度一直高居不下。ChatGPT是一款人工智能语音聊天机器人，由OPenAI公司在2022年11月30日推出。截至2023年1月末，ChatGPT推出仅两个月时间，其月活用户就已经突破了1亿户，成为史上用户增长速度最快的消费级应用程序。 ChatGPT产品爆火，相关概念股......,概念股; ChatGPT; 上市公司;
A股ChatGPT概念业绩不佳,杨洁,中国证券报,2023-02-08,报纸,0,21,"近日,ChatGPT热度不断提升,2月7日,谷歌、百度纷纷宣布推出类似AI产品,由此再度引发市场相关概念股热炒。不过,投资者需要关注的是,A股ChatGPT概念公司2022年业绩多数表现不佳。根据Wind统计,18家发布2022年业绩预告的相关概念公司中,仅有2家业绩预喜,其余16家公司业绩亏损或者......",ChatGPT; 概念股; 业绩预告; 汉王科技; 股价异动;
百度版ChatGPT三月对公众开放 股价昨日涨超15%,刘佳,第一财经日报,2023-02-08,报纸,0,45,上周，一条百度将于3月在中国推出类似ChatGPT的AI聊天机器人的传闻，令百度股价一度涨超5%。2月7日，百度方面向第一财经记者确认，该项目名字确定为文心一言，英文名ERNIE Bot，3月份完成内测，面向公众开放。截至当日收盘，百度港股价格上涨15.3%至162.5港元。 百度方面人......,ChatGPT;
ChatGPT风口A股镜像,雷晨,21世纪经济报道,2023-02-08,报纸,0,82,作为史上用户增长速度最快的消费级应用，ChatGPT近期引发全球市场的狂欢。资本市场上，ChatGPT引起投资者高度关注，相关概念股股价纷纷“拔地而起”。 2月7日，多位受访专家对记者表示，长期来看，ChatGPT具有广泛的商业化前景，但短期而言，ChatGPT的商业化落地仍需较长时......,概念股; 上市公司; 汉王科技; ChatGPT;
谷歌百度火速入局 类ChatGPT三足鼎立？,魏蔚,北京商报,2023-02-08,报纸,0,114,同一天，谷歌和百度的类ChatGPT项目先后曝光。北京时间2月7日，谷歌CEO桑达尔·皮查伊宣布，谷歌计划推出一款聊天机器人Bard，与OpenAI颇受欢迎的ChatGPT竞争，这一产品的功能与传闻中谷歌正在测试的“Apprentice Bard”聊天机器人十分相似，工程师认为Bard“反应非常像人类......,ChatGPT;
ChatGPT爆红 AI大规模商用离我们还有多远？,邢萌,证券日报,2023-02-08,报纸,0,263,上线不到一周日活用户破百万，2个月破亿……AI聊天机器人ChatGPT火爆全球，一时间成为现象级消费类AI应用。 ChatGPT有望打开千行百业的海量应用场景，引发AI产业变革。微软、谷歌等科技巨头纷纷下场，抢先布局AI新赛道。同时，近期ChatGPT开启商业变现，推出付费订阅版本，......,聊天机器人; ChatGPT; 人工智能; 陈晓华;
对标ChatGPT，百度将上线“文心一言”,倪浩; 沈维多,环球时报,2023-02-08,报纸,0,185,中国互联网企业百度7日向《环球时报》记者证实，其对标目前流行的人工智能聊天机器人ChatGPT的项目“文心一言”，将在今年3月份完成内测后向公众开放。ChatGPT横空出世引发AI（人工智能）业界新一轮的竞争风潮。谷歌、微软等科技巨头都在加速布局以抢占先机。 百度7日对《环......,人工智能; ChatGPT;
ChatGPT正掀起一场技术革命,俞陶然,解放日报,2023-02-08,报纸,0,648,虽然大多数人尚未用过，但在国内介绍ChatGPT的文章已有很多。有些作者认为它是人工智能领域的革命性产品，将改变人们的学习和工作方式；也有些作者觉得它的能力有点言过其实，自动生成的报告、论文、诗歌等作品水平一般。对此，复旦大学计算机科学技术学院教授、自然语言处理......,语言模型; 人工智能系统; 技术革命; ChatGPT; 自然语言处理; 数据训练; 参数量; 机器人; 城市群; 研发团队;
ChatGPT大热，将给世界带来什么,张全; 何贝贝,解放日报,2023-02-08,报纸,0,502,能“更通人性”地与用户聊天，可按要求写诗歌和情书，甚至写代码和修改编程漏洞也不在话下……连日来，微软公司推出的“聊天生成预训练转换器（ChatGPT）”火爆全网，上线才2个月就用户破亿。6日，谷歌宣布推出名为“学徒巴德（Bard）”的人工智能（AI）工具，欲与ChatGPT一......,人工智能; ChatGPT; 语言模型;
中国版ChatGPT来了 百度“文心一言”3月对外开放,可杨;王晶;陈鹏丽;杨煜,每日经济新闻,2023-02-08,报纸,0,315,2月7日，《每日经济新闻》记者自百度方面获悉，百度已投入开发类似ChatGPT的相关技术，该项目名字确定为“文心一言”，英文名“ERNIE Bot”，3月份完成内测，面向公众开放。 ChatGPT横空出世迅速引起外界关注。推出仅两个月后，今年1月末，其月活用户已经突破了1亿，成为史......,汉王科技; NLP; 概念股; ChatGPT; 科大讯飞;
强蹭ChatGPT 奥飞娱乐涨停业绩却堪忧,马换换,北京商报,2023-02-08,报纸,0,44,“不务正业、蹭热点出货、又来忽悠……”这是奥飞娱乐（002292）投资者对公司的评价。近期，ChatGPT概念股成为了市场争相抢购的“香饽饽”，“眼红”的奥飞娱乐又开始借机“讲故事”。 ChatGPT的成功出圈让人工智能再度火了一把，拥有图灵机器人产品的北京光年无限科技有限......,互动平台; 北京商报; 投资者; ChatGPT;
ChatGPT概念股持续走高 有基金经理称暂不会下重注,徐宇,第一财经日报,2023-02-08,报纸,0,31,A股ChatGPT概念继续走热。截至2月7日收盘，包括神思电子（300479.SZ）、海天瑞声（688787.SH）、神州泰岳（30002.SZ）等6只相关概念股涨幅在10%以上。 在此之前，主营AI算法和人机协同操作系统研发的云从科技（688327.SH）与主营AI训练数据研发设计的海天瑞声，在节后开市短......,概念股; 基金经理; ChatGPT; 汉王科技;
该拿什么来面对ChatGPT,林子璐,解放日报,2023-02-08,报纸,0,357,什么是ChatGPT？不用点开搜索引擎，它自己就能回答你，“我是一个大型语言模型，接受过大量文本数据的训练，这使我能够对各种各样的输入生成类似人类的反应。当你问我一个问题时，我用我的文本数据训练和算法生成与你的问题相关的回答，并用一种听起来自然的方式写出来。我尽......,人工智能技术; ChatGPT; 文本数据;
“国产版ChatGPT”即将亮相 国内外厂商加速抢滩AIGC,杨清清; 赵宇彤,21世纪经济报道,2023-02-08,报纸,0,226,自去年年底以来大热的ChatGPT，也在迎来越来越多的竞争者。 2月7日，21世纪经济报道记者从百度方面获悉，百度内部正在进行ChatGPT竞品的上线冲刺，该项目名字确定为文心一言，英文名ERNIE Bot。项目将于3月份完成内测，并面向公众开放。 无独有偶，谷歌也在近期密集披露“......,百度搜索; 李彦宏; 谷歌公司; 人工智能技术; ChatGPT;
